inchikey,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,s_100,s_101,s_102,s_103,s_104,s_105,s_106,s_107,s_108,s_109,s_110,s_111,s_112,s_113,s_114,s_115,s_116,s_117,s_118,s_119,s_120,s_121,s_122,s_123,s_124,s_125,s_126,s_127
NWIBSHFKIJFRCO-WUDYKRTCSA-N,-0.5642491351735899,-0.8714242582168743,-0.3857238017978803,-0.994577328264814,0.5156215857106679,-0.479112523365839,-0.8400022059264811,-0.23085030137891177,-0.8971859932408901,0.5857501637912209,0.8491319315168144,0.7406840850254757,0.8689492745561546,-0.481854965613012,0.17843080663902156,-0.8372058549523779,-0.7346990750623078,0.008623534469623273,-0.08244981773354221,0.3118443445743412,-0.8422620678516528,-0.14154350306979221,0.5168041205725962,-0.7241218225010313,-0.6236578038799288,-0.47794326113345575,-1.0,-0.51437074077352,-0.5370466434868355,-0.7943296443729522,0.9086202830325685,0.3657862534786896,-0.28208476176752884,-0.2908548288617342,-0.7323265000340531,0.20514154138254592,0.049392728310798606,-0.6573225353109486,-0.04263992463395516,-0.35759072312198903,0.17068046036101153,0.35129811499796904,0.11628122636829935,0.42459060440007135,-0.45252750371884964,-0.09236622884261858,-0.08327684460225515,0.6364696825067886,-0.08068605518269956,-0.10506719859544422,0.6713157452528986,-0.8302968950450966,-0.25816544494266086,-0.24211205819299775,-0.6965747887118539,-0.2994759885249206,0.2043117461192924,-0.27280889511375106,0.27388404729757365,0.457612035754535,0.8505127414173183,0.4632448066565983,-0.3406868159210017,-0.3524834256850173,-0.2102924193801104,-0.8912922456268011,-0.010050024919399506,0.4431778526262582,0.4617231741030634,-0.8673574305503442,-0.4165127554764231,0.0868640516168,-0.6092832997698504,0.06155008255436217,0.05817548854953336,0.7943995918451768,-0.5980838991000701,-0.3500346344082707,-0.659934392851083,-0.9280206573216879,-0.547207715750104,-0.5398887001469409,0.6376149336905871,-0.6953390257276826,-0.7189516497846822,-0.5297733407913618,-0.5867320840247797,-0.4571964466990802,0.3167363457610294,0.7712802727776187,0.11857949315776439,1.0000000000000002,-0.6306014088348613,0.20654499275492086,0.871224948003791,0.046746492298944786,-0.49040697139985656,0.7252933138998996,0.41488000142010156,-0.1090321957345175,0.26625648639731264,-0.3241873118408903,-0.3839616112531089,0.7698549665648111,-0.05568684786147099,0.23462837867732306,-0.7544930895085845,0.36793557562204815,0.1368579230529059,0.5163905766553856,0.9693715274188106,0.16390654155717163,0.7096800128638047,-0.8394476249257362,-0.8014193762899856,-0.5918135304150085,-0.662802197525155,0.7270458622386614,0.36262014756827465,0.9607278362161504,-0.8359333741292446,-0.6670806946330919,-0.6098375839370183,0.7841580348033823,0.0890772511540795,0.7466652572515835,-0.8739980954589699,-0.17663914789185042
NXFQHRVNIOXGAQ-YCRREMRBSA-N,-0.7335958133531733,0.5702090588984166,-0.5033787749879636,0.8087530844607568,0.1735281774837063,-0.2158751988245151,-0.07951553961665547,-0.2630765419866238,-0.2667986933041647,0.28110941253548816,-0.02206858628847025,-0.6335191448740765,0.7129799347278284,-0.3898958731707697,-0.455286797176068,-0.35794725939565325,0.23123383420017096,-0.18032738056777198,0.40651693230645625,-0.04657605281685684,-0.016113541777825147,-0.40830928715787584,-0.07141693038116381,0.17276547319307534,-0.378037150498099,0.28101353676248264,0.5605890907568132,0.20091766970528357,0.19255603767050253,0.2576474418882273,-0.14022942034592345,0.027619953426958083,0.389531817797867,-0.3024821825091518,0.1716440781856572,-0.14335528838300637,-0.5591233488178964,0.38588370893870005,-0.4883284510592375,0.30828592409680367,-0.5528116993292198,0.13293408497268255,-0.6224598684313671,0.6935548168339468,-0.29615710103181647,-0.023841143677896248,0.6532828870531415,0.08675041097273029,0.07854834700472257,-0.2724417756420031,0.029608469164846274,-0.4477540232935917,-0.4320830290447124,-0.04148335880700316,-0.06828985802739213,0.16812234938958243,0.17444413587379748,-0.5991042894164534,-0.6437696902745388,-0.3853584156379978,0.1394223288918316,0.22562405607956013,0.18772159365373747,-0.39594459987589675,-0.08798811520360261,-0.17463830361343446,-0.4750216622997399,-0.06591623774599153,-0.2690402721431784,0.8298402618966303,0.20388548453642524,0.1343293437464409,0.46281285960874574,0.11950145841786547,-0.4623544361521094,0.3438094220334659,0.1460517664743114,0.27061039291803407,-0.3723925528687702,-0.36329160617815764,0.0599390497298794,-0.13731614160509403,-0.26682025701374257,0.4077661055805397,-0.019013091164582496,0.21052980374036306,-0.29817809902128983,0.23820557741139947,0.2618070366340225,0.5669369973451134,-0.6528270767496946,-0.8188489107297852,0.3818814625358701,0.5981730127380637,-0.397846371078023,0.5732729066675586,-0.04628909002886361,-0.6181302615435494,0.6573685518514574,0.0020503106728211318,-0.700695881700111,0.30492123407612337,0.5635885352526174,-0.6449072228864974,-0.13387939256526377,-0.03814699912043332,-0.6482798162363284,0.3889590983152615,0.1535862516015678,0.06310025662846931,-0.5347900854289567,0.5591710161385426,0.35177354679208894,-0.7187656793529033,0.10057025991054003,-0.25479005400179305,-0.21115632263887418,-0.4877262552982077,0.5832515847587815,-0.21614772011485928,0.4061540353024346,0.037487980803715404,0.5475578784103147,-0.09008724444783311,0.02135410489759293,-0.35983795535772956,-0.33129877750954906,0.6773374959306158
OEKWJQXRCDYSHL-FNOIDJSQSA-N,-0.5257047588532702,-0.5292838227912854,-0.3981757385093291,-0.179735581511403,0.3953211466017078,-0.15169835493636713,-0.41185134001923707,-0.04698538518702011,-0.5611753395496215,0.8434845412285903,0.6333090850770121,0.3118192639034567,0.6317071043651435,-0.9389130126196317,0.013271762325541725,-0.647728082289372,-0.1242493253975849,-0.391496100530632,-0.09767341211787067,-0.0016138484044907475,-0.6783553054708749,-0.4572084334814568,0.468081859845371,-0.46548485753709157,-0.31503137644145324,-0.28205317552267717,-0.21959653924608513,-0.3670319276042129,-0.40564150107303765,-0.4461053317063143,0.6410331776936911,-0.0942642470569443,-0.12371462525786348,-0.3896517546429521,-0.8134534836205135,0.20532470896516442,0.13151389717904138,-0.5493867976988485,-0.20491589868851512,-0.003631345776744843,-0.048442608743840765,-0.28667491939029033,0.22820096022885905,0.7813918317028432,-0.1421494162851451,0.1335888171282842,-0.07482176905026766,0.44059476424499655,-0.31965811965811985,-0.0295706790746747,-0.010769771314217635,-0.5781043119172616,-0.6317330867453124,-0.059799283388194735,-0.3604368344370299,-0.5332352777217937,0.31575917765706824,-0.6439850578296971,-0.3996051716378217,-0.33156532390888616,0.5178650696320151,0.5141552446356824,0.12353219616515243,-0.31709005105651056,0.06397479123264138,-0.9046057835954319,-0.07066728155199244,0.19771760737597754,-0.27556918480678355,-0.5894506335275755,-0.24112322402177533,-0.1099951244543804,-0.469030494821634,0.048490926675904655,-0.007627156346973085,0.6475086698427361,-0.28580112430393756,-0.016710493657928843,-0.5352209099649854,-0.7875000000000001,-0.046675439811608266,-0.32512687974822063,0.38203954606010926,-0.2811660189316608,-0.6863945759380974,0.04879435297550988,-0.30411420541038714,0.04547921476436456,0.35818376190748913,0.7392141172015134,0.22390979692912583,0.5456950647985777,0.022850040586072685,0.49535175265788567,0.6034091704139981,0.14996028228840916,-0.2654996598868741,-0.1199333316302611,0.2853942556892818,-0.4423023141372753,-0.23802641051021323,-0.06985102928118359,0.011100462873164851,0.3956343828882689,0.15250175616943756,0.43082305844959146,-0.6279172724787532,0.37762883457148877,0.03604472254297775,0.17453506705985583,0.4386173755204794,0.3717445689230538,0.4398887230664096,-0.6105663356027063,-0.6673490128669205,-0.3695589709692576,-0.7653561326208016,0.10837712126744248,0.8338416588561026,0.6183689040168207,-0.41300271879601763,-0.41577575866415206,-0.1173258502126221,0.469171307975316,0.1530299199137154,0.42410156930751053,-0.44661135767069715,0.01909430119285116
OJMMVQQUTAEWLP-KIDUDLJLSA-N,0.9491621456746006,-0.46280843927945736,0.5977866154870963,-0.27414848185888635,-0.27192822544433926,-0.016428559795737763,0.9232889066228076,0.9840574684171415,-1.0,-0.613967491342464,0.4897985485413815,0.196382763917206,0.27268714343842293,0.19905644692535684,-0.48461686852207153,0.4226482096471902,0.9567665603299919,0.7848613410042771,0.992449207684773,-0.4440654814352627,0.2597980543770747,0.8440762252073626,-0.2128467017330835,-0.2365336633522525,0.9893785057361343,0.6696835141465083,0.4308967757742818,0.8832031595716433,-0.344414079100796,0.2060737570758726,0.7935321446786464,0.9730849437767541,-0.6514768185896311,0.9587986780968756,0.13467530477422884,0.24870535375606284,-0.1569761632886097,-0.7966534219013821,0.03483667126594081,0.40605183947837753,-0.48808713892069133,0.1243962503565822,0.06240820434267874,-0.4077828912035142,-0.07489999842310247,-0.03907308919238822,0.37154966446248877,-0.9951638898045476,-0.33251878621006137,0.1453422574277013,1.0,-0.9234342255924991,-0.3526306737884744,-0.7091779309686567,-0.09049320154106907,-0.8610726369097903,0.838432840893422,0.12703427761111707,0.9999999999999996,-0.7085845050169308,-0.23035850518760387,0.40013250505798886,-0.004937870030755409,0.480132594519862,-0.4799557105634253,0.13541051756054334,0.724211523309462,0.18261376726010814,0.5168636492829988,0.45984088694397895,0.4367955274838777,-0.3946210319009125,0.053653624856156545,0.3362840584592065,-0.6842065310480597,-0.26894782926442506,-0.11042880966440638,-0.1598237619618486,-0.3908458489081756,-0.381556855232157,0.2108636930322758,-1.0,-0.14237559886556483,0.24415319905421629,-0.18694581049284054,0.12450904691261921,-0.6910551231236407,0.17339636065048242,1.0,0.44994611111615496,-0.9771160437782784,-0.4612162046129369,-0.35882498011527425,-0.012139421120063013,0.23603671218587619,0.7709646805023664,-0.6913212935329481,0.2914241802642017,-0.0075753541378208444,-0.4321326828033605,0.6576382015057443,-0.18363621569799726,-0.1960261541127768,0.5847560338337541,-0.18445638703118836,-0.24245492884713057,-0.9472780187586033,-0.199673388434645,0.8118195292155077,-0.974649417363214,-0.10393873101027107,-0.3998335432241658,0.48482724312590475,-0.43290444070764134,0.9999999999999999,-0.4223941575954589,0.8316957060093395,0.5506580096201166,0.5141391051361157,-0.28177777514911895,0.9276319649937548,-0.0023234291289662146,-0.8611065168572363,0.2883714006673129,0.032148635131899694,-0.5997623040508304,0.6389661364171435,0.24728198535856477
OYVAGSVQBOHSSS-WXFSZRTFSA-O,-0.5427797177163153,0.19109148706627144,-0.619482532333485,0.68166755204776,0.5088865425155109,-0.41611225012350195,-0.056483071947265484,-0.4465935430600281,-0.5060895753729036,0.8585664368389855,0.17685006558485075,0.16724806429943562,0.4043925854373135,-0.806103663213715,-0.3671984842525867,-0.797381328160107,0.043482258655741436,-0.5495836618436238,0.21589856155104326,-0.2760743179719811,-0.3946011992143675,-0.6383166189568443,0.25884245006438383,-0.33681235863952547,-0.318216340811138,-0.2734662604695597,0.6572236607541352,-0.11313086335073913,0.07141061724996856,-0.191999305197172,0.24222818343868757,-0.15833222200891311,0.06420462904493784,-0.7645846053593479,-0.8089882857726622,-0.14550409017312782,-0.36952822905042426,0.2624517981538213,-0.4210146996489542,-0.06590892584791919,-0.13414069049435395,-0.3325406008125355,-0.22500531218112318,0.9524139311921017,-0.26400153484680433,-0.11185485466921741,-0.05031508712445529,0.42416959886269795,-0.32512667546224616,0.11542579717193036,-0.5137568934174547,-0.1834424352409965,-0.6246310526433855,-0.038820868398875996,-0.04924907576922488,-0.08931994288189157,0.16657765590316134,-1.0,-0.9174849637903525,-0.5150352237240587,0.4603838601190253,0.2999712193314907,-0.22052048868940827,-0.5726248924982854,-0.25027268876109127,-0.6927447685679775,-0.5126799418478406,-0.15275408385945988,-0.5420227457248208,0.05405083515459719,-0.019953535896150565,-0.1157892177500573,-0.06385464614499414,-0.1577107305359271,-0.6280573691176635,0.187178974511007,-0.6381831737021834,0.5714450253796401,-0.7182134391822758,-0.5218582664984889,-0.18371692755229263,-0.31646206113154857,0.21926914981193613,-0.06939104383122319,-0.4894362772574199,-0.030591089277463235,-0.15317587554637813,0.21890931996299345,0.1558013095851708,0.7215624274510364,-0.16485233259651977,-0.0440123503043357,0.5605091796386942,0.4276299887410093,-0.2678908302220413,0.24733055169991808,0.2158186308455029,-0.9942117411173856,0.2260965846558029,-0.35636516283557174,-0.5840644590419629,0.04490347504006398,0.6463364386655754,-0.4779615606040475,0.0405980684991748,-0.03336406802217845,-0.449391204213307,0.7077845301073451,0.4546547020990301,0.2773104808650161,-0.08323354744462352,0.4573848815512025,0.3392238000482394,-0.23531908729633894,-0.4087408485517657,-0.7843773392247371,-0.9778079348032002,-0.6381750353213849,0.898888621740238,0.2799620290223655,0.30089499523582,-0.14632330315967124,0.125856828347649,0.02258278230372135,-0.11964161443567023,0.24739520094164158,-0.3852584307565807,0.6967737088574837
PBBGSZCBWVPOOL-HDICACEKSA-N,-0.5257047588532702,-0.5292838227912854,-0.3981757385093291,-0.179735581511403,0.3953211466017078,-0.15169835493636713,-0.41185134001923707,-0.04698538518702011,-0.5611753395496215,0.8434845412285903,0.6333090850770121,0.3118192639034567,0.6317071043651435,-0.9389130126196317,0.013271762325541725,-0.647728082289372,-0.1242493253975849,-0.391496100530632,-0.09767341211787067,-0.0016138484044907475,-0.6783553054708749,-0.4572084334814568,0.468081859845371,-0.46548485753709157,-0.31503137644145324,-0.28205317552267717,-0.21959653924608513,-0.3670319276042129,-0.40564150107303765,-0.4461053317063143,0.6410331776936911,-0.0942642470569443,-0.12371462525786348,-0.3896517546429521,-0.8134534836205135,0.20532470896516442,0.13151389717904138,-0.5493867976988485,-0.20491589868851512,-0.003631345776744843,-0.048442608743840765,-0.28667491939029033,0.22820096022885905,0.7813918317028432,-0.1421494162851451,0.1335888171282842,-0.07482176905026766,0.44059476424499655,-0.31965811965811985,-0.0295706790746747,-0.010769771314217635,-0.5781043119172616,-0.6317330867453124,-0.059799283388194735,-0.3604368344370299,-0.5332352777217937,0.31575917765706824,-0.6439850578296971,-0.3996051716378217,-0.33156532390888616,0.5178650696320151,0.5141552446356824,0.12353219616515243,-0.31709005105651056,0.06397479123264138,-0.9046057835954319,-0.07066728155199244,0.19771760737597754,-0.27556918480678355,-0.5894506335275755,-0.24112322402177533,-0.1099951244543804,-0.469030494821634,0.048490926675904655,-0.007627156346973085,0.6475086698427361,-0.28580112430393756,-0.016710493657928843,-0.5352209099649854,-0.7875000000000001,-0.046675439811608266,-0.32512687974822063,0.38203954606010926,-0.2811660189316608,-0.6863945759380974,0.04879435297550988,-0.30411420541038714,0.04547921476436456,0.35818376190748913,0.7392141172015134,0.22390979692912583,0.5456950647985777,0.022850040586072685,0.49535175265788567,0.6034091704139981,0.14996028228840916,-0.2654996598868741,-0.1199333316302611,0.2853942556892818,-0.4423023141372753,-0.23802641051021323,-0.06985102928118359,0.011100462873164851,0.3956343828882689,0.15250175616943756,0.43082305844959146,-0.6279172724787532,0.37762883457148877,0.03604472254297775,0.17453506705985583,0.4386173755204794,0.3717445689230538,0.4398887230664096,-0.6105663356027063,-0.6673490128669205,-0.3695589709692576,-0.7653561326208016,0.10837712126744248,0.8338416588561026,0.6183689040168207,-0.41300271879601763,-0.41577575866415206,-0.1173258502126221,0.469171307975316,0.1530299199137154,0.42410156930751053,-0.44661135767069715,0.01909430119285116
PWWVAXIEGOYWEE-UHFFFAOYSA-N,-0.4873341624081547,-0.6405113875656976,-0.24662142287120026,-0.2561005057020842,0.39644112526412,-0.010911959871377108,-0.4071377941708394,0.07317314837750799,-0.2611932428521676,0.5445237575265967,0.5612373484245317,0.004217489855004253,0.835073319302962,-0.8746822953135329,-0.20873977326596016,-0.2858810377141354,-0.08948562393914822,-0.5017885397904025,-0.3031521104809832,0.15337757222899115,-0.3465720869733248,-0.3293510401591318,0.45898644086616547,-0.2696823567902815,-0.46677328831042075,-0.04380537741394264,-0.1023169037030125,-0.32034638021063816,-0.4408347159059115,-0.3339912499107184,0.46192753830288147,0.10468119155471592,0.13286884603112226,-0.1322445246980679,-0.5872480079002929,0.45632990942089624,0.1768516596164328,-0.5239083179148089,-0.0626008580560038,0.13147085643272738,0.012876761107252888,-0.1562614325246875,0.1257267347315238,0.45660299348478967,0.09321828990733105,0.12681795721662897,0.19005579125147057,0.3975559604736037,-0.4639476854241955,-0.2516907834272314,0.13639266127923488,-0.5650059103296514,-0.43520235089442166,-0.30488152545629676,-0.3417976023096213,-0.3650824824936428,0.09646177359934266,-0.5774618945652596,-0.4230800703735529,-0.38837249957411235,0.2136022811914562,0.44498261761604885,0.3704222993064844,-0.19809218476142787,0.19837976799113277,-0.7935620401898139,0.1232726513207284,0.40333513164098,-0.050297799989038716,-0.5296108569828982,-0.15376350934127836,-0.0894177625980388,-0.2983080408515535,0.2619987087323887,0.17432626322170186,0.7773263790737918,-0.09985580719060283,-0.36855390395481147,-0.20804047488058564,-0.8291992907970205,0.08518492866047922,-0.22782548433152355,0.29055270141323575,-0.17637842858581665,-0.4343870071636615,0.21556518884214082,-0.36463903929467906,-0.04576604342360935,0.46797968806673923,0.5459007484783363,0.37264838957571095,0.5337351695208228,-0.14486533100106325,0.42374256862786835,0.5595715639569275,0.37804363095138555,-0.45843388629803716,-0.0479762324776315,0.3802543756878617,-0.5440325262475358,-0.04968805303098463,-0.05267216890187598,-0.14886221345878625,0.5840759045215004,0.20360029012490222,0.3303330141881,-0.3548363763042599,0.21857196246927219,-0.09007543654056716,-0.054417339024459936,0.5051722093420239,0.3370361473263791,0.5325985638768292,-0.5366826005630396,-0.27684613019993604,-0.02202617095347259,-0.42223989385495386,0.3415871604781484,0.6298311450161532,0.5256236082483371,-0.42085174039270257,-0.45437697135521593,-0.2600049985482158,0.5884364839614589,-0.040812901522288336,0.47091510083507826,-0.1949940790560224,-0.2311213135554313
QRBLKGHRWFGINE-UGWAGOLRSA-N,-0.5691008520644507,0.3092383225287836,-0.2288658053197734,0.5363574271975273,-0.06102378822933496,-0.02724569914752012,-0.16917347503166968,0.09966807034926917,-0.11102230310045946,-0.07751536517642643,-0.031310035914149714,-0.75075326348705,0.7753590775043739,-0.26227571839785235,-0.3660428315286229,0.0238275298940146,0.3265443721302714,-0.04881286809197882,0.25717929563538877,0.1176966825044162,0.17913228563105843,-0.1496520902002536,-0.1282574784774944,0.32808717051451664,-0.426658928353553,0.5396079101994256,0.3715843642335866,0.14682496791751473,-0.04756906687315776,0.3674678695608291,-0.061212966846316275,0.16394883120423107,0.42977418191740024,0.10425456765718122,0.45928965470271765,-0.013049323339309415,-0.3429624283082033,0.12645090842913045,-0.3249380858886136,0.31923846644233034,-0.5174934590392599,0.22368615353815757,-0.5730774324202164,0.22967529125320096,-0.13111901895956313,0.06677636123533348,0.7667998283346108,-0.09461660619739376,0.12857607220023293,-0.5148100676313371,0.2828157223384916,-0.5481195481195482,-0.24469615586888635,-0.16869514108059414,-0.01163787427629659,0.07899987564375799,0.1206213016027762,-0.2820586451468323,-0.3497708768053682,-0.2849775540931948,-0.09016273803164468,0.31694853674521994,0.4344053655824973,-0.21854581478134968,0.10997034604023881,-0.031219657729041672,-0.19441557286701294,0.12119718686360559,-0.03062821586388742,0.8361695379144949,0.17786503257748426,0.10026348421078221,0.4877157652474109,0.16196323715175973,-0.11355648489027798,0.3835628055128478,0.4160012935649948,-0.08887529828579957,-0.07920674992673171,-0.36161379375996583,0.34725031167751763,-0.08700522108861268,-0.3692667870960895,0.47353931892702494,0.2467159002310253,0.30003283153773164,-0.2674510535049849,0.1798190729810215,0.3701960559723575,0.3283886121310299,-0.49185191868301104,-0.7742638103988377,0.06859503592316574,0.5113422745665789,-0.1984175343302188,0.6268855460976303,-0.25138343312027744,-0.21343889618831735,0.6491616963112863,0.02693577519992285,-0.44268724316866137,0.3345101937574513,0.22873830622623503,-0.22097338470395467,-0.0004603162818322959,0.05261118022974923,-0.5497451355607863,0.04577618967152586,-0.15626314161227106,-0.21914048154671975,-0.43173734700353417,0.45254647322739305,0.28472536279948557,-0.7546977703041715,0.3534419482939253,0.1189112330882145,0.2774631218715986,-0.0765824774181258,0.29246045973419166,-0.26900249295437284,0.23814194182950105,0.005177074224701039,0.4752663748396604,0.044909682919810456,0.02146598850284076,-0.4514937419113383,-0.15802419680725843,0.32835379850914453
QYIYFLOTGYLRGG-GPCCPHFNSA-N,-0.2977073727922263,0.9015763552482032,-0.7728550417812601,0.6540588398978016,-0.0430214220083025,0.31807398533901043,-0.6200161876075593,0.31719924036000324,-0.7475438140410942,0.9715252862446574,0.4673335891810772,0.5170074521034418,-1.0,-0.7476351484806824,0.27239937013337556,-0.5215828757439254,0.27877265788199124,-0.042344941248906975,0.26263520349730596,-1.0,-0.5361653404551707,-0.9377727907377065,0.623532825067294,-0.5950559751916813,-0.18518662634829672,0.45431214735896863,0.15296751236180328,-1.0,-0.8403011462371088,0.24333222339252258,-0.03101058883987451,-0.8935004374466016,-1.0,-0.9395587997732942,-0.1606832731730572,-0.9245458913392492,0.3539628370487635,-0.6162132103895579,-0.7944388613086171,-0.8467451037354445,-0.2530299475190333,-0.274179620235257,-0.165191987396204,0.7646333822848056,-0.9692321035285707,-0.20243253099473146,-1.0,-0.34536419539001884,0.7620834050364249,-0.00023862610709735055,-0.678107025557202,-0.5025714306289848,-0.9061137711267694,0.8691888321086298,0.8545386067229913,-0.9303733688963598,0.12068034001464292,-0.8410234927777636,-0.18178982038378133,-0.4126228221404258,0.782823350612807,0.6671843387570171,-0.2903322903492822,-1.0,0.5769708857307002,-0.6170853361574452,-1.0,-0.9818788912704315,-1.0,0.6055610946173038,-0.9720827714536506,-1.0,-0.15587348964326805,-0.4516450902483776,0.32028773537688104,-0.02693683942003411,-0.6101157278682796,0.9058236094731189,-0.36119409124329654,-0.6261250862704968,0.9072828646626956,-0.9584657711266505,-0.767011346839225,0.8803606000195041,0.3469962841303318,0.11539008730757044,1.0000000000000002,0.27547277517976,0.011369337380447875,0.603868067561486,-0.40006679598495976,-0.43436030639714485,1.0,0.7846439391187929,-0.14199830813557807,-0.08154317942371689,1.0,-1.0,-1.0,0.02620130182580671,-0.7693542097843367,0.8326924278819223,0.9436311613605922,-0.6016983304548071,0.916393770310171,0.8818336751903811,-0.5478968542930203,0.605064452746781,-0.8183510836507575,-0.08065698647367851,-0.9032677912946177,0.8010598880420462,-1.0,-0.41280127975009595,-0.639523591445474,-0.5955987120467531,-0.5650055572002659,-1.0,0.7981178308240027,0.31312926397222546,-0.004276864526837246,0.9999999999999998,0.7098526530897276,-1.0,0.8537121861385163,-0.8109631542709561,-0.7332728940238875,0.6253962953997176
REFJWTPEDVJJIY-UHFFFAOYSA-N,-0.4873341624081547,-0.6405113875656976,-0.24662142287120026,-0.2561005057020842,0.39644112526412,-0.010911959871377108,-0.4071377941708394,0.07317314837750799,-0.2611932428521676,0.5445237575265967,0.5612373484245317,0.004217489855004253,0.835073319302962,-0.8746822953135329,-0.20873977326596016,-0.2858810377141354,-0.08948562393914822,-0.5017885397904025,-0.3031521104809832,0.15337757222899115,-0.3465720869733248,-0.3293510401591318,0.45898644086616547,-0.2696823567902815,-0.46677328831042075,-0.04380537741394264,-0.1023169037030125,-0.32034638021063816,-0.4408347159059115,-0.3339912499107184,0.46192753830288147,0.10468119155471592,0.13286884603112226,-0.1322445246980679,-0.5872480079002929,0.45632990942089624,0.1768516596164328,-0.5239083179148089,-0.0626008580560038,0.13147085643272738,0.012876761107252888,-0.1562614325246875,0.1257267347315238,0.45660299348478967,0.09321828990733105,0.12681795721662897,0.19005579125147057,0.3975559604736037,-0.4639476854241955,-0.2516907834272314,0.13639266127923488,-0.5650059103296514,-0.43520235089442166,-0.30488152545629676,-0.3417976023096213,-0.3650824824936428,0.09646177359934266,-0.5774618945652596,-0.4230800703735529,-0.38837249957411235,0.2136022811914562,0.44498261761604885,0.3704222993064844,-0.19809218476142787,0.19837976799113277,-0.7935620401898139,0.1232726513207284,0.40333513164098,-0.050297799989038716,-0.5296108569828982,-0.15376350934127836,-0.0894177625980388,-0.2983080408515535,0.2619987087323887,0.17432626322170186,0.7773263790737918,-0.09985580719060283,-0.36855390395481147,-0.20804047488058564,-0.8291992907970205,0.08518492866047922,-0.22782548433152355,0.29055270141323575,-0.17637842858581665,-0.4343870071636615,0.21556518884214082,-0.36463903929467906,-0.04576604342360935,0.46797968806673923,0.5459007484783363,0.37264838957571095,0.5337351695208228,-0.14486533100106325,0.42374256862786835,0.5595715639569275,0.37804363095138555,-0.45843388629803716,-0.0479762324776315,0.3802543756878617,-0.5440325262475358,-0.04968805303098463,-0.05267216890187598,-0.14886221345878625,0.5840759045215004,0.20360029012490222,0.3303330141881,-0.3548363763042599,0.21857196246927219,-0.09007543654056716,-0.054417339024459936,0.5051722093420239,0.3370361473263791,0.5325985638768292,-0.5366826005630396,-0.27684613019993604,-0.02202617095347259,-0.42223989385495386,0.3415871604781484,0.6298311450161532,0.5256236082483371,-0.42085174039270257,-0.45437697135521593,-0.2600049985482158,0.5884364839614589,-0.040812901522288336,0.47091510083507826,-0.1949940790560224,-0.2311213135554313
