feature,importance_gain_mean,importance_gain_std
euc_elem_994,31.693356850743292,8.393785761240908
cos_elem_1182,31.63809163570404,22.449568547346317
cos_elem_2482,31.627594071626664,20.981165093240023
euc_elem_59,31.599700754880907,22.409159970767274
cos_elem_919,31.57942685484886,23.70711881313057
euc_elem_741,31.536732870340348,8.466691920619194
euc_elem_3116,31.519911026954652,19.592986617948583
euc_elem_2612,31.499148404598238,11.350521714092178
euc_elem_2104,31.472069370746613,25.875098366531017
cos_elem_2353,31.43123276233673,10.136206034175878
cos_elem_1087,31.422097313404084,14.278428395640036
cos_elem_1088,31.322783982753755,19.17396353195956
euc_elem_1015,31.303558659553527,22.534732334253654
cos_elem_110,31.195015686750413,5.499889288143471
euc_elem_663,31.168516421318053,11.732752580243917
euc_elem_2892,31.1211197912693,16.520707325373536
cos_elem_800,31.06085240840912,11.8601854004305
cos_elem_3106,31.007720291614532,14.040426265656306
euc_elem_1565,30.99619482755661,11.263571500275818
euc_elem_2185,30.928963482379913,34.526563050533746
cos_elem_2045,30.920050179958345,20.528602074886468
euc_elem_747,30.90303939282894,20.673543587289966
cos_elem_1079,30.84275105893612,19.169304245356432
euc_elem_1883,30.84243369102478,8.330202398440212
euc_elem_3222,30.825394743680953,27.357503355720656
cos_elem_1908,30.62397876381874,19.106001731997228
euc_elem_2676,30.60659597814083,9.318480142729287
euc_elem_47,30.59915945529938,24.653722028434505
cos_elem_1015,30.55539980828762,12.463194980456352
cos_elem_741,30.501611275970937,11.691238044747816
cos_elem_476,30.434828925132752,12.928079285862022
euc_elem_794,30.41459122300148,14.829289647020339
euc_elem_2511,30.351948615908622,23.897746531604795
cos_elem_1351,30.305217942595483,23.772265154003115
euc_elem_435,30.249328503012656,17.5775077528784
cos_elem_1649,30.200661189854145,31.209932141131254
euc_elem_1748,30.200546330213548,17.04891157755331
euc_elem_2028,30.14675107002258,17.259861847352614
cos_elem_1552,30.14507249891758,14.199185111416579
euc_elem_2642,30.109176212549208,11.793602006826974
euc_elem_1908,30.083166700601577,17.4716532561783
euc_elem_2239,29.993934273719788,17.177284788804013
cos_elem_2935,29.984526896476744,10.840832601505117
euc_elem_403,29.9634006947279,12.440713174378287
cos_elem_2368,29.942631900310516,22.143201219209885
cos_elem_1252,29.917715704441072,13.243112776168358
euc_elem_711,29.913448041677476,10.909010563932956
cos_elem_2568,29.89242505431175,19.604654671386903
euc_elem_3265,29.885881632566452,21.793861427697056
euc_elem_3282,29.85642827153206,11.688998695389786
euc_elem_1332,29.853217801451684,26.212528576578766
euc_elem_466,29.80034107863903,14.466602836329365
cos_elem_1438,29.779157954454423,11.02942628003608
euc_elem_1025,29.723681074380874,22.401055054840434
cos_elem_2229,29.715787333250045,21.111912384367795
cos_elem_446,29.71573111265898,4.203340248495129
cos_elem_971,29.69315864443779,16.63934065497707
euc_elem_1056,29.618409311771394,9.934965088927326
cos_elem_1752,29.571004962921144,27.871297827406003
euc_elem_1287,29.569937807321548,27.830398751384873
cos_elem_140,29.555754113197327,9.39001947398453
euc_elem_1819,29.51025132536888,15.990545504590758
euc_elem_2564,29.36290134191513,22.128716334523002
euc_elem_2908,29.34779287278652,18.89762406472703
euc_elem_3210,29.24441118836403,16.217863457196025
euc_elem_1555,29.241473892331122,18.922688973911164
euc_elem_2469,29.23684540987015,14.45310944770916
cos_elem_2839,29.182802757620813,20.22623467492584
euc_elem_3107,29.154225447773932,33.78558835127885
euc_elem_2779,29.085177752375603,21.536695343844038
cos_elem_169,29.080272614955902,15.839531463086201
cos_elem_2665,29.072850042581557,21.711539684620856
euc_elem_1124,29.063564524054527,26.24047539469965
euc_elem_189,29.05801206231117,20.1491018437371
euc_elem_302,28.934518140554427,18.143952606615674
euc_elem_2741,28.904240465164186,18.29592354864165
euc_elem_168,28.75986511707306,25.35873101938989
euc_elem_2618,28.75845640897751,18.791961826970308
euc_elem_2490,28.69068153500557,16.37589178018032
euc_elem_793,28.667754185199737,11.77434097648465
euc_elem_1234,28.659090834856034,16.692598871175612
euc_elem_1738,28.65510011911392,14.236575222744085
euc_elem_1665,28.64276551902294,17.967379632279062
euc_elem_1363,28.56204679608345,7.792528466804077
euc_elem_1493,28.54370546191931,17.41862411699789
cos_elem_1475,28.423632436990736,17.03741682860375
cos_elem_1623,28.411206930875778,10.113945785076194
euc_elem_644,28.40743561387062,24.639871178634703
euc_elem_165,28.33642388880253,19.42543319048801
euc_elem_62,28.325628009438514,23.073044875715226
euc_elem_800,28.253627640008926,15.498201636919841
euc_elem_267,28.227168399095536,15.009432151845754
cos_elem_313,28.18840723633766,10.308444806635837
euc_elem_2617,28.14310606122017,12.155873992099771
euc_elem_1590,28.052190136909484,13.619154841765287
cos_elem_131,28.035867834091185,20.782004579296203
cos_elem_2956,28.034324514865876,25.651705055863896
cos_elem_703,28.03359939455986,15.97363241742538
euc_elem_2499,28.00873531103134,19.839456183702108
euc_elem_763,27.997489702701568,19.251311767147296
cos_elem_1516,27.99457175731659,16.66292955195636
euc_elem_2126,27.968011379241943,22.280973642855376
euc_elem_418,27.949690783023833,14.811908358964981
euc_elem_1907,27.941499638557435,11.902084046884442
euc_elem_1096,27.85092404484749,26.034416351889558
euc_elem_2458,27.803969107568264,21.554812417186522
cos_elem_1488,27.78355180621147,22.775308928406385
euc_elem_33,27.769824743270874,11.52580296225151
cos_elem_1919,27.707223495841028,17.269702888811846
euc_elem_2762,27.655087772011758,14.955082050140756
cos_elem_1629,27.633874705433847,13.6255233650879
euc_elem_2571,27.628183835744856,3.5996342350066617
cos_elem_486,27.6115072786808,7.1005466183527455
cos_elem_2457,27.60965642631054,15.810428989799064
euc_elem_2391,27.59418641924858,10.123948202162218
euc_elem_1184,27.512065917253494,13.76614294582198
euc_elem_2589,27.478957808017732,17.98573435778294
euc_elem_166,27.456417049467564,11.474836456680016
cos_elem_109,27.409385818243027,11.433821368287422
euc_elem_423,27.34127894639969,16.13789428103959
cos_elem_3218,27.283397330343725,13.484450223290992
cos_elem_2902,27.21774079799652,21.17555939457952
euc_elem_2716,27.214845395088197,10.996581226368896
euc_elem_70,27.204591223597525,9.56290896140539
cos_elem_922,27.193642792105674,12.953211621330007
euc_elem_1596,27.15164577960968,13.258664678405781
cos_elem_1559,27.139866948127747,22.62437469619423
euc_elem_1045,27.13628190755844,21.81014140778931
cos_elem_3001,27.101900506019593,10.383456238513507
cos_elem_3030,27.066589605808257,26.397627272831308
euc_elem_3169,27.05442019402981,11.87763519663705
cos_elem_810,27.047016817331315,14.013213072696207
euc_elem_3193,27.02815501689911,5.220137651701935
euc_elem_413,26.970429122447968,15.406954084155128
cos_elem_3318,26.94939116239548,12.597039047126364
cos_elem_267,26.949281466007232,15.685935060240691
euc_elem_2080,26.926404494047166,12.37909424204837
euc_elem_298,26.91564770638943,11.026258992481875
euc_elem_2433,26.868705298006535,15.788667197647433
euc_elem_1816,26.86154963374138,17.052593951576885
euc_elem_1692,26.858915555477143,12.347357747399906
euc_elem_1705,26.84777849316597,20.938307900010553
euc_elem_1507,26.83888521492481,21.71055488954141
cos_elem_1495,26.837388032674788,20.695547416002984
cos_elem_3078,26.77726714015007,17.80246871624095
cos_elem_2225,26.69832164347172,17.8333941344632
euc_elem_1095,26.681079655885696,23.906909522549277
euc_elem_2254,26.469922804832457,20.220961523738268
euc_elem_171,26.464842748641967,13.199387792176438
cos_elem_772,26.44847176074982,14.885487131252912
euc_elem_1721,26.430909436941146,9.574210633942997
euc_elem_1359,26.42995444238186,15.642787264663601
cos_elem_1911,26.31484484374523,13.636267357717948
euc_elem_110,26.24134492278099,12.089642543382364
euc_elem_182,26.11063236296177,3.329502488559371
euc_elem_770,26.104939624667168,15.693681259232232
cos_elem_1922,26.079106906056403,13.492683494155457
cos_elem_2471,26.04963031411171,12.576575611335892
cos_elem_2923,26.03976250886917,15.071213863222887
cos_elem_359,25.998156744241715,27.453372104891123
cos_elem_3161,25.973751610517503,9.97954048632804
cos_elem_1975,25.966509681940078,22.363673409262447
euc_elem_2715,25.95765981078148,12.46735344731493
cos_elem_2498,25.947490406036376,14.32652314127229
cos_elem_3052,25.89671010375023,8.083663774008157
cos_elem_1684,25.896270218491555,15.448415338549221
cos_elem_1802,25.843157970905303,15.909452878806391
cos_elem_1462,25.839621144533158,18.339080352999087
cos_elem_1642,25.75459024310112,4.626564040581077
euc_elem_2278,25.652307772636412,10.234144806443704
euc_elem_952,25.642262840270995,9.693745780107935
euc_elem_888,25.59034477174282,17.104142581034854
cos_elem_1278,25.585193228721618,14.939385564793884
cos_elem_3224,25.564671790599824,10.009899912969665
euc_elem_2152,25.499629819393157,14.451712916053028
euc_elem_835,25.49799246788025,16.93445715036788
euc_elem_1293,25.47935796380043,33.210194623125226
euc_elem_2886,25.435396975278856,9.825589188695009
euc_elem_482,25.42176022529602,17.048606433827853
cos_elem_3255,25.41065421551466,17.71279945424297
euc_elem_1387,25.403944516181944,15.07600817428104
cos_elem_1628,25.32012813091278,9.775810404923845
cos_elem_2115,25.262898516654968,11.952763409680248
euc_elem_95,25.24685569703579,20.143060584819715
cos_elem_1021,25.240138602256774,17.359768677649708
euc_elem_2412,25.22554055452347,15.348272209946959
euc_elem_1439,25.22522841691971,12.210490988586455
cos_elem_1567,25.21459231376648,7.83803608987562
cos_elem_2341,25.112239715456962,13.744142667179451
euc_elem_68,25.103668743371962,23.086753238051536
cos_elem_1095,25.07480543255806,16.306069626319555
euc_elem_2047,25.048521801829338,9.474450273675425
euc_elem_1932,25.005890363454817,36.980591449639405
cos_elem_485,24.965967851877213,13.630458050883894
cos_elem_1267,24.939044618606566,7.473556677896682
cos_elem_2920,24.933798468112947,18.18947471334265
euc_elem_1122,24.89353788495064,27.578119190747053
euc_elem_981,24.883784776926042,13.087914575428027
cos_elem_1723,24.84517675638199,16.0636645846974
cos_elem_336,24.75086679160595,15.834117938507541
euc_elem_736,24.723719772696494,16.597625075648423
cos_elem_3158,24.6899554669857,8.227451394197804
cos_elem_2360,24.64703291207552,21.00613497038022
cos_elem_1434,24.634893020987512,15.74537767490309
cos_elem_1998,24.632133579254152,9.90930700466153
euc_elem_1049,24.563546186685564,12.296999741962757
euc_elem_1308,24.534819918870927,14.706016973477857
cos_elem_311,24.528328275680543,17.012802675404004
euc_elem_2592,24.464419555664062,7.938183285484223
cos_elem_2972,24.369001837074755,10.203440702748134
euc_elem_643,24.3451269865036,13.795505800999356
euc_elem_2697,24.307941949367525,19.81797740871975
euc_elem_1544,24.277699601650237,12.033542047775422
euc_elem_2780,24.268216174840926,10.841966050453285
euc_elem_193,24.14459581375122,18.35949305824546
euc_elem_814,24.129495358467103,8.644535152229881
cos_elem_3210,24.10113942027092,11.219912402001741
euc_elem_2939,24.100879561901092,21.916739569201482
euc_elem_311,24.08284822702408,19.49759497329837
cos_elem_353,24.07980409860611,17.596100896002262
cos_elem_1746,24.048482662439348,11.041709534189534
cos_elem_3244,24.041597908735277,14.538894232747053
cos_elem_601,23.925102084875107,15.278269537877534
euc_elem_2336,23.92298698425293,12.644042743187985
cos_elem_925,23.891301453113556,12.744998130068236
euc_elem_2376,23.87595530748367,11.637516097317887
euc_elem_1087,23.823885172605515,14.689214396104044
euc_elem_2663,23.788155108690262,16.2994709577214
euc_elem_1091,23.775855100154878,19.72153131421339
euc_elem_753,23.762936329841615,15.062953911094024
cos_elem_3027,23.76171760559082,12.587158267249453
cos_elem_3147,23.741448640823364,10.522140562238093
cos_elem_1447,23.727435702085494,12.457112795329525
cos_elem_2523,23.721654856204985,14.55498021818777
euc_elem_1337,23.70687988102436,19.191965893233625
euc_elem_1414,23.7052675396204,5.191461406324165
euc_elem_699,23.654154655337333,16.71211368344682
euc_elem_1243,23.63538148701191,10.011881882732634
euc_elem_190,23.57073720097542,14.247762992962743
euc_elem_2424,23.567282743752003,10.679718688171263
cos_elem_2740,23.554438453912734,7.772539858502393
cos_elem_815,23.520882385969163,6.0434786738630955
euc_elem_3151,23.39024559855461,17.99961511844176
euc_elem_1472,23.339651131629942,8.321461794017749
cos_elem_1039,23.3244280397892,17.081305858641606
euc_elem_2215,23.32073231637478,26.685356013055202
cos_elem_663,23.315572449564932,11.089602949333317
cos_elem_2642,23.29609335064888,10.109143870036101
cos_elem_1704,23.246906849741936,19.73612789928496
euc_elem_1743,23.169444876909257,11.643538086717646
euc_elem_2578,23.117480325698853,14.358011317430826
euc_elem_2838,23.098219054937363,9.828756351924497
cos_elem_1878,23.04408156275749,9.628500198687078
cos_elem_974,23.039771336317063,5.7477194663598015
euc_elem_2516,23.012299770116805,7.411474590590164
cos_elem_3279,22.957317572832107,7.219532380099673
cos_elem_2673,22.942597961425783,17.233216781459287
euc_elem_2776,22.900481629371644,10.5281129474179
cos_elem_1529,22.862053780257703,12.18873840898445
euc_elem_1119,22.83748877644539,19.452189802234184
cos_elem_1056,22.78301973938942,11.171821594287778
cos_elem_2050,22.766477340459822,4.387181781702867
euc_elem_1139,22.697389683127405,9.628001456719716
euc_elem_2609,22.65507706403732,7.740819355454062
euc_elem_118,22.630359223484994,11.908727957281654
cos_elem_1665,22.55874438881874,15.545939684012504
euc_elem_1203,22.528872162103653,8.30520772009122
cos_elem_3088,22.49528782069683,10.469338796137766
cos_elem_1463,22.48031911253929,15.30530816802827
euc_elem_919,22.41705995798111,8.700364507764437
euc_elem_187,22.405373287200927,17.1987990046834
cos_elem_118,22.340564012527466,11.848472240161628
euc_elem_892,22.271700718998908,8.567214225087518
cos_elem_1907,22.19566916525364,7.995329502015149
euc_elem_3212,22.18766657114029,8.854765182714644
euc_elem_2486,22.11185293197632,15.48671671207684
euc_elem_752,22.106693840026857,9.693353959741119
cos_elem_1493,22.069159412384032,10.569572210031344
cos_elem_2824,22.06089154779911,11.561939730346866
cos_elem_179,22.01572230756283,18.45540511485555
euc_elem_1579,22.014528048038482,7.558894154208963
cos_elem_2805,22.011117160320282,12.324684475520172
euc_elem_2200,21.909448421001436,6.329701470716783
euc_elem_3182,21.896264865994453,10.066824360179066
euc_elem_338,21.876308327913286,15.301582301099076
euc_elem_2677,21.869161614775656,6.70958391739675
euc_elem_983,21.78942165374756,21.820069187195045
euc_elem_1810,21.788450795412064,5.533269219602231
euc_elem_1373,21.745478677749634,6.236608120949846
euc_elem_1871,21.713284169137477,15.571372130118744
euc_elem_2270,21.648925219476222,19.26302608629889
euc_elem_1300,21.61583393216133,11.598442682420377
cos_elem_3104,21.56119079887867,12.11187336572235
cos_elem_2205,21.559914886951447,12.8468913319381
euc_elem_735,21.521461206674577,17.850751656530786
euc_elem_1351,21.513275933265685,8.310528163884623
euc_elem_213,21.50324769616127,6.456117491375386
cos_elem_2937,21.496220894157887,8.85035668760773
cos_elem_298,21.48604136109352,8.616553012001217
euc_elem_2634,21.46022257208824,14.827199236513993
cos_elem_3295,21.431838643550872,6.944184091576867
euc_elem_205,21.423372822999955,14.055810601195951
cos_elem_1591,21.379309163242578,13.329696002753918
cos_elem_3050,21.357976938784123,13.930213030900564
cos_elem_797,21.32450696825981,13.750553174673119
cos_elem_1185,21.305171993374824,15.733753829238216
euc_elem_2739,21.288781023025514,17.53583026073146
cos_elem_1091,21.283313712477685,12.73065207793176
euc_elem_1273,21.21535679101944,9.460454307885328
euc_elem_1267,21.196154686808587,7.076908301746135
cos_elem_2997,21.185606247186662,17.845180610591957
euc_elem_2370,21.14443283677101,26.68943059482543
cos_elem_1423,21.128058904409407,5.551198314800355
cos_elem_1833,21.098342895507812,12.454392750252056
euc_elem_2554,21.0878446996212,13.378873184870725
euc_elem_3165,21.08206000328064,11.065669265211504
cos_elem_537,21.062052011489868,24.305536384008306
euc_elem_1154,21.037038326263428,11.933722533535637
cos_elem_2125,21.020814669132232,4.424602068106388
cos_elem_1932,21.016641712188722,17.299538048388815
euc_elem_2127,21.013286381959915,5.021138557360053
cos_elem_1577,20.981354200839995,14.276608588320563
euc_elem_1310,20.975399959087373,4.723868336524896
euc_elem_1796,20.962103754281998,8.43127854698109
euc_elem_866,20.9542414188385,17.08566956741141
cos_elem_2860,20.90927518606186,17.427240036229108
euc_elem_3023,20.90793889760971,15.707697356394185
cos_elem_662,20.86365208029747,16.048257405473315
cos_elem_1286,20.83344348669052,9.164988933677368
euc_elem_676,20.76743229031563,10.70417625574786
cos_elem_838,20.76522685587406,13.544948509673102
euc_elem_446,20.66908741593361,12.616019896306208
euc_elem_716,20.604897236824037,5.899183005228779
euc_elem_3052,20.600020557641983,16.88885876899749
euc_elem_2893,20.548508089780807,12.15634968604467
euc_elem_600,20.538262248039246,11.253411893685518
cos_elem_2594,20.511221259832382,18.004889977678886
cos_elem_1068,20.505256052315236,20.803463772572044
cos_elem_920,20.48697185218334,11.433343511165559
cos_elem_618,20.45137184858322,10.534051176420501
cos_elem_2826,20.40396883636713,9.1081336803892
euc_elem_2041,20.394174188375473,6.745812815333533
euc_elem_938,20.390177595615388,5.4735006345447985
euc_elem_1129,20.38039620220661,12.244906012078813
euc_elem_2777,20.348951214551924,10.320290381551056
euc_elem_1256,20.347606670856475,9.819070796584187
euc_elem_1545,20.296017387509345,10.383756860026342
cos_elem_2497,20.26359258890152,7.9021224939320955
cos_elem_929,20.25128021836281,9.611540325021206
cos_elem_418,20.211348831653595,9.497776310115649
cos_elem_1332,20.185675024986267,12.282549863619318
cos_elem_2566,20.1833398014307,9.487526572580457
euc_elem_445,20.159116637706756,9.36686939975058
euc_elem_1053,20.13918753862381,12.559849512918108
euc_elem_1623,20.12115612030029,12.045298385575416
euc_elem_2090,20.109631139039994,11.055665055080958
cos_elem_1184,20.085072261095046,11.953983050758843
cos_elem_1174,20.00538224577904,10.366683346005857
euc_elem_220,19.973777452111243,9.281972441393096
cos_elem_793,19.973476126790047,12.593518884960105
euc_elem_1510,19.971219831705092,12.431530997539612
euc_elem_2089,19.937181220948695,12.238175034895898
cos_elem_2896,19.92835281789303,17.23331249692261
cos_elem_1523,19.9216148853302,8.437821635595242
euc_elem_1326,19.919746692478657,6.674373779341644
cos_elem_127,19.872974514961243,18.42921574369624
cos_elem_2756,19.835116064548494,9.137035374534063
euc_elem_2484,19.814891946315765,12.043059920032533
euc_elem_3158,19.775246721506118,8.283362643164496
cos_elem_108,19.765518021583556,5.1939795745687265
euc_elem_1136,19.75486089885235,3.7740192809586928
euc_elem_1162,19.67698079943657,9.315441139586419
cos_elem_926,19.674567073583603,4.731978922600266
euc_elem_1304,19.66472271978855,4.19957665828015
cos_elem_885,19.65249131321907,6.551999518927551
euc_elem_1043,19.592031660676003,11.782828955878818
euc_elem_2364,19.585821974277497,12.412001192604178
euc_elem_1341,19.540889236330987,10.48681944272497
euc_elem_1391,19.54046559929848,5.783047787148139
euc_elem_3120,19.53372411429882,5.41120226034694
euc_elem_958,19.519441618025304,5.266624920627549
cos_elem_389,19.493556374311446,7.2606748895233375
cos_elem_3145,19.448871916532518,7.641294682632795
cos_elem_3233,19.427711790800096,18.860573374691207
cos_elem_2571,19.419375270605087,7.614333349808234
cos_elem_632,19.41243681907654,12.62976978084432
euc_elem_714,19.36158612370491,5.715601028698301
cos_elem_2401,19.359501004219055,13.568011683694165
euc_elem_2407,19.356798583269118,11.360837592255663
euc_elem_2836,19.354603868722915,10.172853538517483
euc_elem_708,19.349187314510345,3.0595160832858026
euc_elem_365,19.346652215719224,8.73996531880125
cos_elem_1177,19.325631535053255,8.111968330757573
euc_elem_2759,19.298987889289855,21.643622450100715
euc_elem_2636,19.29239180833101,7.67039723740103
euc_elem_2211,19.28869156241417,9.959998153551147
cos_elem_379,19.245063358545302,7.561438061730856
euc_elem_2444,19.226955765485762,10.62617705263886
euc_elem_3145,19.21628192961216,11.3001182448556
cos_elem_2965,19.196129909157754,7.367757220758229
euc_elem_384,19.1668099462986,11.350419336860492
cos_elem_1850,19.16184293925762,7.552232208287261
euc_elem_1882,19.15178920328617,16.77406392846138
euc_elem_1448,19.137054961919784,15.663195081608276
euc_elem_1103,19.10618112683296,18.052349053104123
cos_elem_2621,19.086645767092705,6.006405230489693
euc_elem_285,19.07936546653509,17.63846579587797
euc_elem_164,19.067687380313874,12.03585596167376
euc_elem_2350,19.054917043447496,14.578712360032783
cos_elem_3273,19.051498579978944,9.318718870666201
euc_elem_1321,19.04811155796051,10.132018689715416
cos_elem_1243,19.009728610515594,11.90494425349884
euc_elem_1751,18.940707969665528,7.960757535354518
euc_elem_2495,18.93567904829979,12.068793394402153
euc_elem_1941,18.92385586798191,22.970575365622746
euc_elem_1064,18.8759235560894,13.955327330569638
cos_elem_1519,18.875856518745422,9.711609920804571
cos_elem_959,18.816841512918472,9.242583595834962
euc_elem_726,18.797401466965674,9.00047084391315
cos_elem_2939,18.789413619041444,12.941713037310512
cos_elem_1506,18.76323484182358,7.724258452622071
cos_elem_2326,18.75937184393406,11.5031104911006
cos_elem_835,18.712256681919097,9.227275507607793
cos_elem_1359,18.687657123804094,11.588952942866062
cos_elem_186,18.681828945875168,6.321272713440575
euc_elem_3040,18.65961647629738,11.48983488992732
cos_elem_1098,18.65288087427616,17.13810188531916
cos_elem_568,18.646754002571107,10.354801522695817
euc_elem_2398,18.642785236239433,8.29643901408058
euc_elem_63,18.577792286872864,7.833626585833485
cos_elem_2011,18.57565109282732,11.423564851184965
euc_elem_3197,18.572363233566286,7.241715409248365
cos_elem_1421,18.567068089544772,5.192613756919157
cos_elem_2494,18.533218379318715,11.232789666626621
euc_elem_1462,18.523980969190596,6.120531122280545
cos_elem_1531,18.51974684596062,7.769466185080692
cos_elem_2109,18.502478703856468,9.212410103592978
euc_elem_854,18.422778198122977,10.520636832427535
cos_elem_2806,18.40978737473488,11.676604173614361
euc_elem_1238,18.397643518447875,12.54375264459989
euc_elem_22,18.384874761104584,14.003180361880954
euc_elem_2471,18.366009575128555,16.51203562707415
cos_elem_2313,18.36368711590767,8.733897821326801
cos_elem_3183,18.339992141723634,9.636814856575747
euc_elem_907,18.27827058136463,4.683814440564753
cos_elem_1518,18.27347186803818,14.237329347006476
euc_elem_1864,18.27204149365425,10.20915041178433
cos_elem_1507,18.219143611192703,15.909966650713862
euc_elem_2750,18.123695480823518,9.451677895602199
euc_elem_2193,18.097452223300934,6.441605633722714
cos_elem_720,18.084232902526857,16.66538211666685
euc_elem_3034,18.072695177793502,9.365174995082162
cos_elem_935,18.020306798815728,17.080341050649007
cos_elem_1744,17.956162303686142,5.458475738902996
euc_elem_2506,17.940905702114105,4.280472214494205
euc_elem_114,17.91548603773117,11.669964907880649
euc_elem_1601,17.856877428293227,14.807344813921942
cos_elem_907,17.849345606565475,15.542067318876576
euc_elem_488,17.841189259290694,3.303335659177541
euc_elem_2934,17.837599432468416,4.766260393923146
euc_elem_1528,17.83045309484005,13.949681335927808
cos_elem_1941,17.800982075929642,8.216424990087612
euc_elem_1354,17.744126331806182,11.92853403973581
cos_elem_882,17.710358345508574,11.07297043682948
cos_elem_2897,17.679674458503722,10.33842433781434
euc_elem_656,17.669943815469743,14.07594885861831
cos_elem_562,17.669632643461227,15.118112766658875
euc_elem_1374,17.58638191819191,9.009039436627488
euc_elem_1214,17.5604475826025,8.112263375337267
cos_elem_1625,17.538787484169006,15.187599777307694
cos_elem_187,17.526736491918562,11.072610321424463
cos_elem_199,17.52592263817787,6.804931485366769
cos_elem_1968,17.51375231742859,9.49510466041936
cos_elem_2400,17.488842618465423,11.693205495029012
euc_elem_901,17.487042409181594,10.005430399557923
euc_elem_2429,17.473249399662016,13.228669349505177
euc_elem_1803,17.429160971939563,7.148449805507584
euc_elem_2446,17.423445478081703,9.168075568761214
euc_elem_309,17.415012383460997,6.73271785581105
euc_elem_3065,17.414809960126878,6.880128473083796
euc_elem_679,17.39018917679787,7.19031893076682
cos_elem_2787,17.388877934217454,6.006537669319847
euc_elem_691,17.2791248857975,9.419308002445858
cos_elem_2243,17.268816232681274,9.739127485411027
euc_elem_1108,17.248060578107832,7.575927023939954
euc_elem_2600,17.24305055141449,8.90635073498887
euc_elem_2863,17.22999147772789,6.369050397592957
cos_elem_1020,17.203794699907302,15.064378265159819
euc_elem_398,17.175378888845444,7.867576925054957
euc_elem_1968,17.143420723080634,13.957215699165765
cos_elem_355,17.137114918231966,12.534283523827526
euc_elem_1253,17.12770594358444,9.437224577462493
cos_elem_1104,17.116637939214705,10.452486635509432
euc_elem_2667,17.104472357034684,5.510913045755445
euc_elem_2787,17.09860617816448,14.121802756906558
euc_elem_486,17.075131505727768,4.6141975502444055
euc_elem_1619,17.067803150415422,4.310631194311303
euc_elem_1260,17.0602199614048,9.343352137017161
euc_elem_1158,17.0386754989624,15.26416245075541
cos_elem_2795,16.99097933471203,11.99334856506359
euc_elem_10,16.977171289920808,13.553819885049846
cos_elem_577,16.971828907728195,10.050934521762317
cos_elem_2307,16.9505277633667,7.555960081919967
euc_elem_2280,16.94078619480133,5.013469634716386
euc_elem_667,16.917859214544297,5.208221273967133
euc_elem_925,16.901628774404525,9.560331709995047
cos_elem_2686,16.842645364999772,12.56088012275638
cos_elem_3223,16.774807128310204,11.68309283719114
cos_elem_213,16.764830794930457,8.658868225550881
euc_elem_803,16.73181727528572,11.279702178758942
cos_elem_1588,16.706493818759917,5.96983886328186
euc_elem_1506,16.68626475930214,4.872472001977592
cos_elem_3133,16.6842291533947,7.692782429205165
cos_elem_958,16.650654441118242,6.71431221716883
euc_elem_2289,16.6087529361248,4.828087345315944
euc_elem_2164,16.573834395408632,12.354459890021017
euc_elem_872,16.572565686702728,11.050758706249233
cos_elem_2825,16.56839486807585,6.457409877042133
euc_elem_1070,16.563143306970595,9.237723422800356
cos_elem_1595,16.55568045973778,9.854269107904711
cos_elem_3236,16.548833334445952,3.198366704791158
cos_elem_3151,16.525124537944794,6.659266092299096
cos_elem_1796,16.522685325145723,9.03229047657047
euc_elem_2941,16.496282714605332,9.589833422492275
cos_elem_2004,16.46200433969498,8.311764756009138
euc_elem_388,16.405207777023314,7.2447884260458535
euc_elem_331,16.4028301179409,8.828691773038667
cos_elem_2407,16.370847606658934,12.376886005157926
cos_elem_2060,16.35261906683445,10.23504086910384
euc_elem_31,16.34285119175911,8.813729299541635
cos_elem_2510,16.307106190919875,6.836798721935406
cos_elem_1663,16.28521364927292,7.527157316891548
cos_elem_679,16.270750987529755,5.7834874676100725
euc_elem_1335,16.26165888309479,3.868356231981723
euc_elem_1872,16.251494579017162,6.703729079690947
cos_elem_1272,16.243382376432418,7.855073115411385
cos_elem_1409,16.221473801136018,17.96040002333904
cos_elem_1496,16.21280504465103,9.157298625788991
euc_elem_2740,16.21044988632202,9.469622605950637
euc_elem_441,16.1831274330616,3.2192998234256263
euc_elem_1193,16.1793291926384,7.129839639257931
euc_elem_1672,16.177222645282747,12.156122493877294
cos_elem_1825,16.16357942223549,11.691597877425995
euc_elem_2839,16.160450601577757,6.319719649748747
euc_elem_680,16.15186934620142,9.041101473537754
euc_elem_623,16.053501296043397,8.848592007790584
cos_elem_2228,16.03575121164322,5.121184100504082
euc_elem_791,16.014888240396978,9.465256061207018
euc_elem_2339,16.011644047498702,7.888563435682088
cos_elem_1721,16.003492367267608,5.7324756193923685
euc_elem_1452,15.981474369764328,8.51394519010324
euc_elem_717,15.916335561871529,3.463042639014949
cos_elem_2516,15.915239477157593,7.182506554773098
euc_elem_3296,15.898006290197372,7.3327900857168045
euc_elem_2903,15.885570907592774,10.69164193470572
euc_elem_357,15.873706948757171,8.37234531281182
euc_elem_239,15.847881653904915,4.820856499605422
euc_elem_3303,15.842421704530716,8.585522579859695
cos_elem_1757,15.814371797442437,7.2820567459861305
cos_elem_3100,15.81188040971756,11.156889539017026
cos_elem_3033,15.804965943098068,7.581490736575628
cos_elem_1147,15.803865671157837,9.322181544546146
euc_elem_1518,15.774449509382247,8.882692423333362
cos_elem_1045,15.757023599743842,7.924748266050183
cos_elem_1566,15.695636132359505,7.708771670094438
