drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
apramycin,XZNUGFQTQHRASN-XQENGBIVSA-N,D3,-0.099107794,0.100789681,0.039050482,-0.000894514,-0.098266438,-0.047634725,-0.057202023,0.065480314,0.098648995,0.10155908,-0.069655702,-0.095485546,0.101553798,-0.093670569,0.075383149,-0.101085022,0.097707473,0.073497184,0.101332098,0.090085849,0.077432632,-0.074471422,-0.101231337,-0.098373882,0.101577848,0.064975217,0.034320675,-0.100045227,-0.101513259,-0.069441944,0.055594057,-0.101585448,0.048271414,-0.098913275,0.058719356,-0.101578914,-0.030104835,-0.100041822,-0.097959325,-0.101150699,-0.101561144,-0.01185118,-0.059291005,0.004862832,-0.078818083,-0.093492076,0.093791641,-0.065329924,-0.062391717,-0.096321218,0.092909843,0.101411469,-0.101480961,-0.100253589,-0.101174325,0.082557924,0.101184599,0.041314799,0.101499937,-0.033883013,0.077416107,0.098182797,-0.020969264,0.101586118,-0.099150665,-0.061301116,0.101457566,0.004951491,0.101506338,0.01364385,0.099987045,-0.095007747,-0.097704858,0.100403406,-0.073272593,0.099649616,0.101399042,-0.087379366,-0.098267205,0.097520091,0.101495758,-0.071155205,-0.086978622,0.099247903,0.085417047,-0.10019543,0.101032801,0.070967682,-0.101561725,-0.098844692,-0.094971903,-0.101501234,0.100512907,-0.100703232,-0.100354999,-0.035416041,-0.101572677,0.099846758,-0.090297371,0.094943486,-0.080863349,0.101441212,0.097513385,0.101446941,-0.090537354,-0.100829184,0.101418041,0.041243628,-0.098156884,0.101333722,-0.101509795,-0.10101781,0.092171043,0.076702513,-0.101563334,0.101402745,-0.087903656,-0.101497985,0.10158436,-0.099837855,-0.06965401,-0.097533487,-0.101581499,-0.101563871,-0.100589767,0.101105429,0.093051165,0.095544249
aspoxicillin,BHELIUBJHYAEDK-OAIUPTLZSA-N,D3,0.098866731,-0.104030885,-0.105393521,0.062558942,-0.090665534,-0.10460645,0.105259269,-0.10555739,0.055111539,-0.105444945,0.105562888,0.105533794,0.105358362,0.091788374,-0.099160612,-0.015628828,-0.094216786,0.104343541,0.078013703,-0.025491156,-0.081798844,0.105567202,-0.104805835,0.067924239,0.017086979,-0.103671193,-0.105114438,-0.093415119,0.027752817,0.088838264,-0.104130246,-0.098879948,0.065575697,0.105497666,-0.104534477,0.104771152,-0.081826702,0.099321432,0.102400512,-0.105178803,0.105211541,-0.105534747,0.049880356,0.105444402,-0.10555876,0.06572105,-0.026201358,-0.100955866,-0.105572,-0.105554253,0.104043745,-0.009128596,-0.105504505,0.104608394,0.105575375,-0.056524597,-0.002146702,-0.040584624,-0.08197967,0.098752186,-0.09199892,-0.101765089,-0.094368756,-0.087289147,-0.099041224,-0.100543693,0.102414966,-0.105515778,0.063434765,-0.020531097,-0.067470208,-0.10553164,0.105459414,0.095399708,-0.052721545,-0.094400316,-0.075981162,-0.098956093,0.063106723,-0.105532266,-0.016199218,-0.094438568,0.086525448,0.101820037,0.10506127,0.10547813,-0.10554722,-0.105185151,0.006848441,-0.079941913,0.055678032,0.045167379,-0.102598719,-0.095995128,0.096955918,0.027439848,0.086445794,-0.103517562,0.031224994,-0.105102077,0.05659163,-0.104950301,-0.049626108,-0.102873422,-0.027008791,0.10551817,-0.042450886,-0.105095617,0.104915157,0.030974118,0.06900236,0.099901021,-0.0531043,0.105502047,-0.105213188,-0.105572306,-0.038558278,0.105575442,-0.10402026,-0.025390843,0.101606816,0.104538843,-0.10426683,0.003478788,-0.105481587,-0.10557285,-0.066543415,-0.105391547
atovaquone,BSJMWHQBCZFXBR-UHFFFAOYSA-N,D3,-0.104342341,-0.067958556,0.089962065,-0.098220989,0.080080092,0.090364054,-0.100023925,-0.058230408,-0.104092836,-0.103948615,0.103742912,-0.104379527,0.100427724,-0.103951238,0.026623199,0.101689793,0.096940786,-0.081983544,0.040906146,-0.098445833,-0.075384088,-0.097407177,-0.092999235,-0.102887988,-0.051347654,-0.094676249,-0.004658361,0.103749469,0.096931212,0.026096815,-0.104419544,-0.0971049,-0.103127837,0.104441166,0.077891976,0.032133095,-0.10333541,0.005739119,0.103149928,0.047191903,0.04963541,0.070441432,-0.103391796,0.10445518,-0.05507841,-0.10289631,-0.074708439,0.098569088,0.094102114,-0.103765868,-0.099170655,-0.066557519,0.101826102,0.01554395,0.102754802,-0.103191182,0.036509007,0.090414733,0.104428262,0.076847441,-0.099260867,0.046612784,-0.100342609,-0.068524234,-0.104452409,-0.100357704,0.026303085,-0.103438191,-0.086945839,-0.078761362,0.097272173,-0.00352434,-0.104159333,-0.06222222,0.104427695,-0.097421803,-0.097038813,-0.102031276,0.096214056,-0.104432113,-0.102716714,-0.098506846,0.100183792,-0.072827488,0.086167462,0.091530353,-0.097517081,-0.090064064,-0.086416401,-0.102604531,0.089927107,0.082361966,-0.09244027,-0.097118393,-0.103449471,-0.09525004,-0.101494141,-0.003268145,0.083824664,0.101235911,-0.10259787,0.104446605,-0.091539301,0.104207069,-0.085684635,-0.014435401,0.104334451,0.094946571,0.094504148,0.075468637,0.052193463,0.074117944,0.0126322,0.103966199,0.094689965,-0.104216583,-0.098275073,-0.024486056,-0.092156962,-0.104117669,0.104442507,0.100947507,0.104455076,0.102308095,0.100602277,-0.074594289,0.038900558,-0.104429021
auranofin,AUJRCFUBUPVWSZ-XTZHGVARSA-M,D3,-0.096413746,-0.106906302,-0.113327041,0.085331708,-0.111549787,-0.018429769,-0.11441692,0.112975501,0.096419349,0.106550425,0.021680716,0.100167252,0.051914815,-0.093710057,0.055652283,-0.076269485,-0.115285389,-0.103015877,-0.11444106,0.105937436,-0.072746277,0.11006093,0.064465374,0.081394337,-0.111227855,0.105886973,-0.102816544,0.010716972,0.115442187,-0.11592751,0.038107798,0.002131277,0.097228333,-0.107608914,-0.026832068,0.113809496,0.105972506,0.042749379,-0.07291618,-0.088165186,-0.073275082,0.103815369,0.034103438,-0.068813927,-0.00436881,0.115725614,0.108139709,-0.040334299,-0.112661801,0.039652415,0.02133004,-0.01438502,-0.074001387,0.056560453,0.110886566,0.10894727,-0.053685341,0.088488512,0.006650548,-0.052410379,0.112030692,-0.112012707,0.108332112,0.09471491,0.114274226,0.059274599,-0.110750183,-0.075032309,0.11193087,-0.092973076,-0.111133017,0.071933597,0.108264051,0.112679429,-0.112290144,0.094808385,0.01006024,-0.080228277,0.074384607,-0.074578822,-0.11325825,-0.11498405,-0.077938333,0.106331095,0.081710391,0.056170814,-0.070398353,-0.042003129,0.116039649,0.096535794,0.012480221,-0.019054988,-0.080968782,-0.087351121,0.027198542,0.105427288,0.100383908,-0.115547583,0.068055205,0.047868341,0.061134551,0.102260791,-0.048104879,-0.088311091,-0.025664659,-0.111405209,0.034361955,0.050399594,0.11611741,0.115463413,-0.10622301,-0.105174705,0.115464278,0.083306767,-0.113489188,-0.11589551,0.097244032,-0.065471917,-0.111628585,0.102293484,0.097428918,-0.109089777,-0.114999585,-0.104591794,-0.008631477,-0.065843575,0.013007837,-0.115000613
avilamycin,XIRGHRXBGGPPKY-OTPQUNEMSA-N,D3,-0.119674981,0.112592176,-0.117529534,0.117735505,-0.02945663,0.017289879,-0.125933081,0.05186028,-0.088711485,0.018677033,0.067302138,0.060294185,0.080961078,0.068262331,0.026154011,-0.084741257,-0.099330381,0.049508736,0.112804741,0.008264565,-0.054667834,0.123090051,-0.128898069,0.116097607,0.014022723,-0.052820541,0.009145138,0.094098389,-0.064828411,0.020310339,0.107708938,-0.033383906,0.048435606,-0.021248929,-0.037905402,-0.038632404,0.044105362,0.127593249,-0.053235196,-0.137121171,-0.122532398,0.093060672,0.131916955,-0.012556662,0.054735992,0.009711526,0.065901414,-0.065958492,-0.002694024,-0.017630087,0.04068109,-0.086648494,-0.072585709,0.130021349,0.013551874,-0.008509709,0.126648456,0.121216476,0.136768833,-0.017591553,0.11664293,-0.130049825,-0.090198584,0.130211383,-0.119306326,0.056094646,0.091702908,-0.104849368,0.059999857,0.105787762,-0.063786507,-0.11748489,0.106869549,-0.007197833,-0.077678971,0.031452466,-0.098730966,-0.133181795,-0.007061415,-0.080986761,0.067992575,-0.135119259,-0.078133084,0.112292528,0.089245006,-0.131433576,0.066723146,0.091512531,-0.032626282,-0.120248951,-0.051646363,0.063991964,-0.086119242,-0.112524785,0.069402948,-0.062181298,-0.009380728,0.073523201,-0.088635877,-0.04754493,-0.034169335,0.12169376,0.056682859,0.111382946,-0.130345315,0.131487697,0.134298027,-0.051291518,-0.019090218,0.107031986,-0.103220634,-0.133009583,0.083103374,0.075990975,-0.129473791,-0.105740689,-0.09162847,-0.131859079,0.128660396,-0.005461323,-0.107249007,-0.042334266,-0.132825077,-0.114894569,0.017710673,-0.123609453,0.11061471,-0.040640786
azithromycin,MQTOSJVFKKJCRP-BICOPXKESA-N,D3,-0.101992823,-0.106954768,-0.004984275,-0.001075077,-0.111340284,-0.106382385,-0.016926115,0.012345328,-0.115569599,-0.126024261,0.124586992,0.104247905,0.026680619,-0.045111276,-0.062793896,-0.124472588,-0.10078337,-0.116683722,-0.036718898,-0.073081441,-0.075641498,0.12576066,-0.124300562,0.095728263,0.115095273,-0.079001889,-0.114292338,-0.07278467,-0.122370556,0.07767041,0.105847903,-0.105954789,0.06582433,0.123345196,-0.108611695,-0.048880838,-0.047610208,0.104987726,0.094828442,-0.11552237,0.015551027,-0.126048937,0.11619956,0.113475055,-0.1209336,0.059270948,-0.10438107,-0.014650647,0.110286839,-0.040143035,-0.052266575,-0.093014702,0.086386226,0.125904799,0.122905977,-0.011492867,0.10670191,-0.035087794,0.090364002,0.122808099,0.00577062,-0.024335302,0.042872213,0.115846366,-0.084291056,0.117858708,0.11914479,-0.040856957,-0.043081284,-0.101378262,-0.056913733,-0.122410633,0.106390029,0.124491289,-0.120772541,0.033766165,-0.101730004,-0.033229932,-0.02207157,-0.122184992,0.054302413,-0.030728415,-0.057132415,0.115283921,0.121229477,-0.123033702,-0.099322163,-0.121285342,0.1250294,-0.090371653,-0.022509087,-0.062460013,0.073389567,-0.107706055,-0.023454309,0.027317876,0.119088925,0.057379995,0.010641034,0.047944911,0.108832739,-0.071675405,0.065403953,0.056213319,0.082339242,0.108321652,0.103367597,-0.063835606,0.004002107,0.103402793,0.075733051,-0.064250536,-0.11216332,0.050074428,-0.12324217,-0.120288439,-0.121693678,-0.007107968,-0.019473692,0.118753292,-0.019182611,-0.071293086,0.04915167,-0.080608569,0.046931084,-0.107426159,0.018724505,0.054953925
azlocillin,JTWOMNBEOCYFNV-NFFDBFGFSA-N,D3,0.080879502,-0.094930016,-0.096766204,0.087337323,-0.088445552,-0.096662283,0.096777424,-0.09659075,0.096441835,-0.096595727,0.094969288,0.096743882,0.096755877,0.095887318,-0.044780418,0.06477613,-0.083499126,0.096782215,0.088822715,-0.090362571,0.058571715,0.096782602,-0.096738115,0.0911531,-0.096612558,-0.096636504,-0.094995692,-0.091370925,0.094203867,0.095686965,-0.096613273,0.092411339,-0.089733876,0.096743427,-0.096782036,0.078223415,-0.091915078,0.096773274,0.092782408,-0.096779637,0.096154727,-0.096778549,-0.021031862,0.096738376,-0.096699752,0.09432438,0.042094324,-0.09510383,-0.09678112,-0.096780963,0.096775174,-0.066788852,-0.09677624,0.096782021,0.096782319,-0.096699692,0.030179778,-0.0869551,-0.070496656,-0.062808618,-0.052997258,-0.09678068,-0.093101136,-0.096782133,-0.019477805,-0.085760608,-0.040690795,-0.096781142,0.096718408,0.079386458,-0.096519828,-0.096780226,0.096695684,0.09469644,-0.064432599,-0.09624204,-0.096681558,-0.095458612,0.090835072,-0.096753031,0.033917576,-0.094338387,0.095984221,0.092710979,0.096285298,0.096631959,-0.096571103,-0.096550211,0.095521279,-0.078920417,-0.07549049,-0.023551106,-0.096778311,-0.054347213,0.096729018,-0.096571006,0.071928993,-0.096187495,-0.096669532,-0.096753351,0.08535105,-0.096566252,0.072682418,-0.096601203,-0.095274813,0.096782595,-0.080072179,-0.096778415,0.096780732,-0.09664847,-0.06640774,0.096753217,-0.045411859,0.096763842,0.090347797,-0.09678264,0.007351162,0.096771881,-0.095112599,-0.094439588,0.096626833,0.096741669,-0.091014326,0.096464954,-0.096710727,-0.096782573,-0.029390182,-0.09675996
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,D3,-0.027218368,-0.124682575,0.010773075,0.042989496,0.001774352,-0.015623124,-0.077523306,-0.101687826,-0.115770064,-0.106212392,0.083070666,-0.058836289,0.111593693,0.0174229,-0.123943619,-0.121674336,-0.014639335,0.061300069,0.115997531,0.080476813,-0.102794431,0.125708461,-0.121158645,0.04873921,0.040928956,-0.120627403,-0.076571062,-0.053551011,-0.12092749,-0.033170655,-0.030440988,0.11925628,-0.122463316,0.059702694,-0.113737434,0.070820704,-0.105944887,0.126355693,0.080660008,-0.090146653,0.10316924,-0.122321524,-0.015246448,0.124805979,0.00023533,-0.056633908,-0.07768587,-0.082422897,0.070159286,-0.107902609,0.113101758,0.09496288,0.082458198,0.126256272,0.077915333,-0.119376116,0.030158691,0.046660546,0.113623351,0.113206752,0.112993486,-0.122453697,-0.064653225,-0.119465895,-0.125502795,0.019900411,-0.10490191,-0.099679381,0.01834631,0.041195948,-0.049794361,-0.123124428,-0.118574448,0.117744036,0.068717487,0.020138074,-0.126047418,0.014722867,0.12153355,-0.118411459,-0.065055825,-0.049734496,0.055111814,0.118418403,0.11691203,-0.089707948,-0.036247909,-0.09097752,-0.002263476,-0.016371062,0.01130226,-0.123041965,-0.12598598,0.100722492,-0.05043235,-0.091449872,0.052128267,0.108547963,0.000415749,-0.035902649,0.043644261,-0.046308108,0.12485157,0.051957592,-0.115763456,0.121951915,0.114588656,-0.10323377,-0.04896548,-0.123338543,-0.087531373,0.070449159,-0.08511319,-0.034507103,0.117144056,-0.096376017,-0.110888578,0.075754724,0.051365729,0.121604614,0.120473146,0.017274618,0.072284788,0.121189117,0.030072458,-0.037982654,0.061452396,-0.036764298
bacitracin,CLKOFPXJLQSYAH-ABRJDSQDSA-N,D3,-0.074477389,-0.077648997,-0.096332796,0.021357045,0.047190584,-0.061857414,-0.014780484,0.09518113,0.096160308,0.095569089,0.08701925,0.081062138,-0.096332684,0.09628959,-0.092212595,0.096312679,-0.096201256,0.095984049,-0.096169695,0.096332796,0.095352843,0.095207654,0.096190281,0.096144266,0.096205056,0.096332811,-0.095224477,-0.092910096,-0.094491489,-0.060206685,-0.052071027,0.095741473,0.096327774,-0.096251361,0.095890433,0.092639349,0.09613248,-0.096332848,-0.096332505,0.043054283,0.046290811,-0.095904455,-0.0963149,-0.096332848,-0.0963277,0.096332535,-0.096109167,-0.030528191,-0.096293062,-0.095963918,0.096332818,0.018451279,0.044451121,-0.096323833,0.095836155,-0.06593024,-0.095781974,-0.096324369,-0.096332513,0.095731206,0.095499426,-0.092650704,0.092815928,-0.091781385,0.09623459,-0.096330412,0.095655717,-0.060607437,-0.095724218,0.096332848,0.055151101,-0.011276474,0.096284658,0.087530322,0.096332774,0.096273415,-0.096325956,-0.096030794,-0.096332848,0.096332334,0.096331879,0.09632057,-0.095728628,0.096321397,0.070441417,0.067758791,-0.096332632,0.096119314,0.095247142,-0.082492448,-0.096331082,-0.096319534,0.096332744,0.056803972,0.094178185,0.096332848,0.096296631,-0.096121602,0.093924627,-0.096298359,-0.096251152,-0.09632694,0.096259691,-0.096327402,0.096327007,-0.006583897,-0.096332848,0.096331336,-0.063745648,-0.096323274,0.07920973,-0.096332796,0.096332848,-0.096004948,0.011720941,0.095905542,0.055657547,0.096306674,0.095951214,-0.070727766,-0.095293686,-0.096305497,0.096253417,-0.096328437,-0.077922717,-0.096098438,0.096320294,-0.094907708
bafilomycin a1,XDHNQDDQEHDUTM-JQWOJBOSSA-N,D3,0.034591753,-0.048208423,-0.092448302,-0.106485508,-0.104712389,-0.020108012,-0.000198828,-0.105252407,-0.096400544,-0.013025653,0.041412145,0.108187996,0.095004916,-0.101453841,-0.095428169,-0.106946126,-0.09347792,-0.103987463,-0.10080906,-0.004850354,0.041073758,0.108548805,0.016747458,0.102345064,-0.108195893,-0.108744264,-0.09598545,-0.093094662,-0.095531918,0.104577824,0.106121123,-0.031868741,0.108258493,0.041801274,-0.108497173,-0.10358642,0.057691712,-0.093147144,-0.062077366,-0.108770318,-0.088104703,0.059763487,0.108725525,-0.107218973,0.019592986,0.085551038,-0.108356476,0.106374055,0.064192288,0.077502809,-0.079843104,-0.10676866,0.10697256,0.09954875,0.090657718,0.01799061,0.093365893,0.009259409,0.104722187,0.10388241,-0.105474003,-0.076053873,-0.025302576,0.105771482,-0.041089304,-0.105395257,0.103775091,-0.108181186,0.10847687,-0.096735835,0.104323387,-0.04682957,0.102329306,-0.092091613,-0.108472019,0.080173865,-0.051938672,-0.105742224,0.075449124,-0.10845051,0.09211196,0.040971175,-0.082130454,0.108542047,-0.085374452,-0.108298108,0.0928239,0.081906304,0.103930198,0.042267658,0.068745352,0.098285124,0.050320912,-0.105142675,0.107464619,-0.03435117,0.107582532,-0.107828788,-0.069508687,0.046836101,-0.089327157,0.105202071,-0.097500265,0.018833576,-0.100011729,0.10024406,0.107906811,-0.104752146,-0.067246579,0.10769476,-0.025897874,-0.089282431,0.092297383,0.108764775,-0.107994273,-0.10871204,0.025954647,-0.10648682,0.094247758,-0.059383519,-0.103819154,-0.046869721,-0.108666584,-0.108347632,-0.033200033,-0.108767785,-0.106818654,0.087000228
bafilomycin b1,KFUFLYSBMNNJTF-MZYUNMTESA-N,D3,0.029266588,0.043864209,0.00599835,0.079731829,-0.086726621,0.093709871,-0.136220783,-0.066288933,-0.138032779,0.107487619,0.112568684,0.056794293,0.072090596,0.000394707,-0.11282561,-0.094672844,-0.088875845,-0.102752663,0.096974142,0.097985603,0.069231041,-0.031915978,0.004356022,0.126377508,-0.045261886,-0.121552125,0.014641288,0.079765975,-0.137631327,0.017282477,0.114309825,0.008680725,0.12144357,0.120106287,-0.107353866,0.002559551,-0.07325127,0.094762735,-0.082624145,-0.13044703,-0.020221364,-0.005270919,0.107606947,-0.066190392,0.101577401,-0.056735098,-0.064368702,0.053830881,0.1215766,-0.057411335,0.028621998,-0.095942326,0.10396789,0.106594294,-0.094573587,-0.073628172,0.040943351,-0.057606641,0.12531893,0.130090237,-0.021294931,-0.029580429,-0.022060664,0.126275808,-0.012868432,-0.083984017,0.120102979,-0.0067445,0.065236948,-0.044300463,0.101531878,-0.063804321,-0.084861435,-0.087534077,-0.128830478,0.078896858,-0.138168871,-0.110419892,-0.11586237,0.037244678,0.129176691,-0.106596522,-0.136694551,0.09794724,0.029650485,-0.139193669,0.131147131,0.102901295,-0.072460547,-0.093617022,0.020842545,0.116172999,-0.005054257,-0.094525672,0.06599734,0.112291791,0.098731771,-0.045943756,0.125053495,0.007260211,-0.092833042,0.059203647,-0.004009439,-0.045580417,0.005699839,0.056459304,0.118776545,-0.01221483,-0.139497504,0.068652019,0.057876807,-0.137844697,-0.049576424,0.009753441,-0.087248184,0.094852343,-0.08165741,-0.137054279,0.131838292,-0.014596032,-0.11995402,-0.10554006,-0.060200639,-0.112210058,0.058315136,-0.115432978,0.04035065,0.121896647
bal-30072,KLFSEZJCLYBFKQ-WXYNYTDUSA-N,D3,0.101291351,-0.099897958,-0.083383724,0.045215663,-0.078545488,0.095279247,-0.0960389,-0.021737872,-0.085087523,0.011987225,0.089403093,-0.105880968,0.105458222,-0.02471127,-0.105521329,-0.105094813,0.081906229,0.055156723,0.101167426,0.029229173,-0.018049087,0.105705485,0.065956019,-0.105115518,-0.095762745,-0.085995883,-0.101733625,-0.018418411,-0.088528931,-0.076843858,-0.098774955,0.105939269,-0.105938032,-0.071504213,-0.10593237,0.018315569,-0.104641289,0.105943017,0.105546378,-0.105661213,0.103415601,-0.010757092,-0.089027047,0.105495811,0.100121155,-0.034557689,0.046435613,-0.009425814,-0.083071359,-0.105709724,0.105820596,0.086708993,0.06869296,0.105940811,-0.024456065,-0.105688594,-0.044907637,0.105547994,0.095571332,0.091320306,0.104837939,-0.10592445,-0.103244267,-0.105923586,-0.105869815,-0.104567274,-0.105874315,-0.10572046,0.104696222,0.04419848,0.074246809,-0.105051726,-0.105163075,0.096815512,0.097743347,-0.049843244,-0.105695605,-0.034311812,0.105863154,-0.069311172,-0.083324857,-0.084286958,0.083296381,0.060640339,0.103201233,0.104356006,-0.034985665,-0.050251972,-0.091096841,0.076371856,0.105364151,0.062431563,-0.105938844,0.094519913,0.103661627,-0.105056211,-0.097243808,0.014952802,0.038229361,0.04811639,0.094499148,0.081758313,0.105536617,0.016624017,-0.105925992,0.103020653,0.105654247,0.068555452,-0.093254998,-0.104764827,-0.105644248,0.103028096,-0.087427847,0.104467437,0.105938211,-0.102530658,-0.098281659,0.105696008,0.104514532,-0.031694345,0.102403589,0.096572831,0.099227488,0.105795853,0.030283883,-0.101959974,0.093800016,-0.105796233
bedaquiline,QUIJNHUBAXPXFS-XLJNKUFUSA-N,D3,-0.095527522,0.040070046,0.053968646,-0.095110349,0.071481004,-0.095691338,0.094382092,-0.095692202,-0.06780567,0.017590821,-0.095692202,0.0767138,0.093044482,-0.095653944,0.095692202,0.095689662,0.095573157,-0.094422601,-0.08824037,-0.091415301,0.092888035,-0.038928725,0.09569212,-0.09569139,-0.012058514,0.095692202,0.055292018,-0.095547825,-0.093216412,-0.09541218,0.017938761,-0.080503128,0.091850176,0.091018856,0.09569034,-0.094363943,-0.087475792,-0.095692202,0.023452327,0.095368162,-0.095667981,-0.048938297,-0.095692143,-0.051066015,0.095612653,-0.079634979,0.095441476,0.095604517,-0.014687167,0.074220225,-0.07743869,-0.094897479,-0.094356909,-0.095689781,0.092360258,0.095624976,0.035273109,-0.095691293,0.09569218,0.094994269,-0.095692202,0.095685638,0.089052357,0.095358379,0.095648721,0.09569072,0.090382472,0.095689498,0.0884232,-0.095686994,0.095689975,0.095088348,-0.093522124,0.095022649,0.094753429,0.088111013,0.095692165,-0.095447399,-0.095663585,0.095587142,-0.063012905,0.095672682,0.095683843,0.095657855,-0.095690519,0.085504331,0.095675476,-0.095293596,-0.095543541,0.095679335,-0.095691346,-0.095542148,0.095692202,0.095639281,-0.060499735,-0.09569189,-0.090143256,0.094216056,0.095670596,0.095681943,-0.083806448,0.082924314,0.095657162,0.095692202,0.091817848,-0.092046224,0.095689796,0.095592201,0.044932809,0.095667712,-0.095692202,0.095647871,-0.095359676,-0.091924496,0.095691994,0.095692202,0.095125571,-0.095388129,-0.035411298,-0.09533862,-0.094129421,-0.095654413,-0.092382893,-0.087827943,-0.095692202,0.095688246,-0.086873628,0.095692113
benzalkonium,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,D3,-0.097622097,0.100524187,-0.104400449,-0.099999577,0.104337335,-0.103628427,-0.103538848,-0.099513002,0.099067859,0.066457905,-0.099274822,-0.10408964,0.079246931,-0.086848184,0.103999943,0.104321666,0.09055078,-0.099180512,-0.060865439,-0.057863336,0.088180795,-0.096358098,0.060612131,-0.081328571,-0.101392053,0.10308782,-0.081120513,-0.009570639,0.104373269,-0.097757049,-0.104443341,0.09489546,-0.068811722,-0.093836091,-0.044600375,0.025235984,-0.103892423,0.004176061,-0.07913024,-0.103686564,-0.080449395,0.082913458,-0.104442991,0.104431465,-0.048682991,-0.102226473,0.082816727,-0.096487932,-0.058741376,-0.097281002,0.086933948,-0.098133884,-0.078459762,-0.088463575,-0.072341047,0.057572469,-0.004892777,0.047952585,0.103809632,-0.103609733,0.103584506,-0.037282646,-0.101813152,-0.085287526,-0.104190946,-0.104059853,-0.102742486,0.036234625,0.10439942,-0.104433991,0.060098395,0.097630106,-0.102961853,0.072310448,0.104337968,-0.103318833,0.074803941,-0.104001284,0.102846116,0.101671495,-0.103235766,-0.100521043,0.10264048,-0.104049101,0.100838087,0.10442099,0.079272196,-0.102725662,0.050505642,0.079728812,0.023543959,0.103404142,-0.102117844,-0.031325657,-0.000162216,0.094159164,-0.104331695,-0.099914774,0.08357469,0.104441427,-0.010933416,0.104443632,-0.057396237,0.086813115,0.023252813,0.055326164,0.104230516,-0.102315836,-0.004411144,-0.058537383,-0.100290231,0.104401305,-0.019965824,0.104430154,0.104417399,-0.103244402,0.103305131,-0.100895099,-0.096823461,-0.102666624,0.101670332,0.10402935,0.102635503,-0.06419193,0.086173236,-0.055087179,-0.098532088,-0.093658336
benzocaine,BLFLLBZGZJTVJG-UHFFFAOYSA-N,D3,-0.102556154,0.086999573,0.102546774,0.102196835,-0.093062587,0.081898853,0.101912506,0.102556132,0.097892389,-0.092787862,-0.102540866,0.059507165,0.101120301,-0.102485932,0.102554776,-0.099087305,-0.081042491,0.100561284,0.101339668,-0.100860275,0.08166261,0.095627613,-0.102554433,-0.039506145,0.102539413,-0.05925997,0.102497853,0.102555551,-0.073578089,-0.074705794,0.051131293,-0.102553986,-0.026534466,-0.095599592,-0.070810705,-0.102537192,-0.094093353,-0.10246782,0.046501223,-0.101871245,-0.10255599,-0.10176947,0.094764538,0.015555649,-0.029419955,-0.102553979,-0.102433361,0.08358857,0.10252247,0.031222424,-0.102555647,0.102257453,0.090017594,-0.102542199,-0.100015379,-0.102534898,-0.034994025,0.099522844,-0.08619877,-0.041766107,-0.053536218,-0.034906842,-0.056074861,0.071576178,-0.083975099,0.093584374,-0.040328331,-0.099577539,0.101083554,0.008312424,-0.101384871,0.101594523,0.068534821,0.100816697,0.098899908,0.102551594,-0.084354408,0.041157898,0.094298325,-0.1016194,0.102097519,0.101722628,0.102519229,-0.092793345,0.102546461,0.026328737,-0.102416717,-0.068840519,-0.009078132,-0.102556191,-0.102537476,-0.101719603,-0.051931329,-0.102503799,-0.102556251,-0.087823197,-0.102554783,0.102556251,-0.099557236,-0.101737656,0.102502748,0.102222696,-0.100113481,0.09834899,-0.035268705,-0.101962604,-0.102395698,0.007967434,0.102490917,0.102076836,-0.08710134,-0.101541199,-0.020232543,0.102345034,-0.102430329,-0.101620331,-0.015098634,-0.102000423,-0.034723185,-0.020650694,0.078382201,-0.091969773,0.101102524,0.05818234,-0.102276996,0.098289356,0.102484986,-0.101449974
