feature,importance_split,importance_gain,importance_gain_norm
euc_elem_1822,14.4,34.20875664949417,0.0006428366244780846
cos_elem_2935,15.4,33.96111365705728,0.0006381830211049806
cos_elem_2225,13.2,33.93808599114418,0.0006377502948537209
euc_elem_1565,11.4,33.87234815955162,0.0006365149770608396
cos_elem_140,16.6,33.86143882870674,0.0006363099734856587
euc_elem_392,10.6,33.851658111810686,0.0006361261783510136
euc_elem_702,15.8,33.67026389241219,0.0006327174941684013
cos_elem_326,13.8,33.65901317894459,0.0006325060754739837
euc_elem_1659,18.6,33.63098767697811,0.0006319794319812656
euc_elem_2599,12.4,33.51260333061218,0.0006297548029370514
cos_elem_751,6.6,33.48313116133213,0.0006292009742782038
euc_elem_741,15.2,33.47996457070112,0.0006291414690335906
cos_elem_2050,14.8,33.423783254623416,0.0006280857332769196
euc_elem_3170,19.2,33.36354857981205,0.0006269538285009286
euc_elem_1830,11.4,33.33587810695171,0.0006264338565664469
euc_elem_2612,13.0,33.19949976503849,0.0006238710918958195
euc_elem_2538,9.6,33.13643275201321,0.0006226859630066149
cos_elem_919,14.2,33.11783120781183,0.0006223364105804039
cos_elem_3032,6.4,33.10447164773941,0.0006220853633240109
cos_elem_94,12.2,33.082744932174684,0.0006216770839867136
cos_elem_1585,17.0,33.01972648054361,0.0006204928676428859
euc_elem_2849,17.0,33.01065067499876,0.0006203223189070563
cos_elem_2634,13.6,33.008379524946214,0.0006202796404066823
cos_elem_1386,9.8,32.961325818300246,0.0006193954268627819
cos_elem_2923,14.2,32.903380292654035,0.0006183065388189491
cos_elem_1139,13.6,32.88566581904888,0.0006179736558517773
cos_elem_1305,10.6,32.882544100284576,0.0006179149938204858
cos_elem_1321,14.0,32.87037768959999,0.0006176863677275638
euc_elem_169,13.4,32.82058776021004,0.0006167507362320967
cos_elem_2843,17.0,32.773014423251155,0.0006158567580130356
